state,move,class
1r4k1/2qr1pp1/3bpn1p/p7/2PP4/6N1/1B2QPPP/3RR1K1 b - - 0 21,c7b6,1
1r4k1/3r1pp1/1q1bpn1p/p7/2PP4/6N1/1B2QPPP/1R2R1K1 b - - 2 22,d6b4,1
1r4k1/3r1pp1/1q2pn1p/p7/1bPP4/6N1/1B2QPPP/1RR3K1 b - - 4 23,b6a6,1
1r4k1/3r1pp1/q3pn1p/p1P5/1b1P4/6N1/1B2QPPP/1RR3K1 b - - 0 24,a6e2,1
1r4k1/3r1pp1/4pn1p/p1P5/1b1P4/8/1B2NPPP/1RR3K1 b - - 0 25,f6d5,1
1r4k1/3r1pp1/4p2p/p1Pn4/1b1P4/2B5/4NPPP/1RR3K1 b - - 2 26,d7a7,1
1r4k1/r4pp1/4p2p/p1Pn4/1b1P4/2B4P/4NPP1/1RR3K1 b - - 0 27,g8f8,1
1r3k2/r4pp1/4p2p/p1Pn4/1b1P4/2B4P/2R1NPP1/1R4K1 b - - 2 28,b8a8,1
r4k2/r4pp1/4p2p/p1Pn4/1b1P4/2B3PP/2R1NP2/1R4K1 b - - 0 29,f8e7,1
r7/r3kpp1/4p2p/p1Pn4/1B1P4/6PP/2R1NP2/1R4K1 b - - 0 30,a8b8,1
1r6/r3kpp1/4p2p/p1Pn4/1B1P4/6PP/R3NP2/1R4K1 b - - 2 31,b8b4,1
8/r3kpp1/4p2p/p1Pn4/1R1P4/6PP/R3NP2/6K1 b - - 0 32,d5b4,1
8/r3kpp1/4p2p/p1P5/1n1P4/R5PP/4NP2/6K1 b - - 1 33,a5a4,1
8/r3kpp1/4p2p/2P5/pn1P4/R1N3PP/5P2/6K1 b - - 1 34,b4c2,1
8/r3kpp1/4p2p/2P5/R2P4/2N3PP/2n2P2/6K1 b - - 0 35,a7a4,1
8/4kpp1/4p2p/2P5/N2P4/6PP/2n2P2/6K1 b - - 0 36,c2d4,1
8/4kpp1/4p2p/2P5/N2n1P2/6PP/8/6K1 b - - 0 37,e7d7,1
8/3k1pp1/4p2p/2P5/N2n1P2/6PP/5K2/8 b - - 2 38,d7c6,1
8/5pp1/2k1p2p/2P5/N2n1PP1/7P/5K2/8 b - - 0 39,d4b3,1
8/5pp1/2k1p2p/2P5/N4PPP/1n6/5K2/8 b - - 0 40,b3c5,1
8/5pp1/2k1p2p/2n5/5PPP/2N5/5K2/8 b - - 1 41,c5d7,1
8/3n1pp1/2k1p2p/6P1/5P1P/2N5/5K2/8 b - - 0 42,h6h5,1
8/3n1pp1/2k1p3/6Pp/5P1P/8/4NK2/8 b - - 1 43,c6d5,1
8/3n1pp1/4p3/3k2Pp/5P1P/6N1/5K2/8 b - - 3 44,g7g6,1
8/3n1p2/4p1p1/3k2Pp/5P1P/4K1N1/8/8 b - - 1 45,d7c5,1
8/5p2/4p1p1/2nk2Pp/5P1P/4K3/4N3/8 b - - 3 46,e6e5,1
8/5p2/6p1/2nkP1Pp/7P/4K3/4N3/8 b - - 0 47,c5e6,1
8/5p2/4n1p1/3kP1Pp/7P/4K3/8/2N5 b - - 2 48,d5e5,1
8/5p2/4n1p1/4k1Pp/7P/3NK3/8/8 b - - 1 49,e5f5,1
8/5p2/4n1p1/5kPp/7P/3N1K2/8/8 b - - 3 50,e6d4,1
8/5p2/6p1/5kPp/3n3P/3N2K1/8/8 b - - 5 51,f5e4,1
8/5p2/6p1/6Pp/3nk2P/6K1/8/4N3 b - - 7 52,d4f5,1
8/5p2/6p1/5nPp/4k2P/7K/8/4N3 b - - 9 53,f5d4,1
8/5p2/6p1/6Pp/3nk2P/7K/6N1/8 b - - 11 54,d4e2,1
8/5p2/6p1/6Pp/4k2P/7K/4n3/4N3 b - - 13 55,e4e3,1
8/5p2/6p1/6Pp/7P/4k3/4n2K/4N3 b - - 15 56,e2d4,1
8/5p2/6p1/6Pp/3n3P/4k2K/8/4N3 b - - 17 57,d4f3,1
8/5p2/6p1/6Pp/7P/4kn1K/2N5/8 b - - 19 58,e3f4,1
8/5p2/6p1/6Pp/1N3k1P/5n1K/8/8 b - - 21 59,f3g1,1
8/5p2/6p1/6Pp/1N3k1P/8/6K1/6n1 b - - 23 60,g1e2,1
8/5p2/2N3p1/6Pp/5k1P/8/4n1K1/8 b - - 25 61,f4g4,1
8/5p2/6p1/4N1Pp/6kP/8/4n1K1/8 b - - 27 62,g4h4,1
8/5N2/6p1/6Pp/7k/8/4n1K1/8 b - - 0 63,e2d4,1
8/5N2/6p1/6Pp/3n3k/8/7K/8 b - - 2 64,d4e6,1
8/5N2/4n1p1/6Pp/7k/8/8/7K b - - 4 65,h4g4,1
8/5N2/4n1p1/6Pp/6k1/8/8/6K1 b - - 6 66,e6g5,1
8/8/6p1/4N1np/6k1/8/8/6K1 b - - 1 67,g4f5,1
8/8/2N3p1/5knp/8/8/8/6K1 b - - 3 68,g5e6,1
8/4N3/4n1p1/5k1p/8/8/8/6K1 b - - 5 69,f5f6,1
8/8/4nkp1/3N3p/8/8/8/6K1 b - - 7 70,f6e5,1
8/8/4n1p1/4k2p/8/4N3/8/6K1 b - - 9 71,g6g5,1
8/8/4n3/4k1pp/8/4N3/5K2/8 b - - 1 72,e5e4,1
8/8/4n3/6pp/4k3/8/5KN1/8 b - - 3 73,h5h4,1
8/8/4n3/6p1/4k2p/4N3/5K2/8 b - - 1 74,e6d4,1
8/8/8/6p1/3nk1Np/8/5K2/8 b - - 3 75,e4f4,1
8/8/5N2/6p1/3n1k1p/8/5K2/8 b - - 5 76,g5g4,1
8/8/5N2/8/3n1kpp/8/6K1/8 b - - 1 77,d4e6,1
8/8/4n3/3N4/5kpp/8/6K1/8 b - - 3 78,f4e4,1
8/8/4n3/8/4k1pp/2N5/6K1/8 b - - 5 79,e4f5,1
8/8/4n3/5k2/6pp/2N5/5K2/8 b - - 7 80,g4g3,1
8/8/4n3/5k2/7p/2N2Kp1/8/8 b - - 1 81,e6d4,1
8/8/8/5k2/3n3p/2N3p1/6K1/8 b - - 3 82,f5g4,1
8/8/8/8/3n2kp/2N3p1/8/5K2 b - - 5 83,g4f3,1
8/8/8/8/3n3p/2N2kp1/8/4K3 b - - 7 84,g3g2,1
8/8/8/8/3n3p/2N2k2/3K2p1/8 b - - 1 85,g2g1q,1
8/8/8/8/3n3p/2NK1k2/8/6q1 b - - 1 86,d4e2,1
8/8/8/8/7p/3K1k2/4N3/6q1 b - - 0 87,g1e3,1
8/8/8/8/2K4p/4qk2/4N3/8 b - - 2 88,f3e2,1
8/8/8/3K4/7p/4q3/4k3/8 b - - 1 89,h4h3,1
8/8/8/8/2K5/4q2p/4k3/8 b - - 1 90,h3h2,1
8/8/8/3K4/8/4q3/4k2p/8 b - - 1 91,h2h1q,1
8/8/3K4/8/8/4q3/4k3/7q b - - 1 92,h1h6,1
8/3K4/7q/8/8/4q3/4k3/8 b - - 3 93,h6e6,1
3K4/8/4q3/8/8/4q3/4k3/8 b - - 5 94,e3b6,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,0
rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d2d4,0
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,b1c3,0
rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 4,e4d5,0
rnbqkb1r/ppp2ppp/5n2/3p4/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 5,g1f3,0
rnbqk2r/ppp2ppp/3b1n2/3p4/3P4/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 2 6,f1d3,0
rnbq1rk1/ppp2ppp/3b1n2/3p4/3P4/2NB1N2/PPP2PPP/R1BQK2R w KQ - 4 7,e1g1,0
rnbq1rk1/pp3ppp/2pb1n2/3p4/3P4/2NB1N2/PPP2PPP/R1BQ1RK1 w - - 0 8,c3e2,0
rnbqr1k1/pp3ppp/2pb1n2/3p4/3P4/3B1N2/PPP1NPPP/R1BQ1RK1 w - - 2 9,e2g3,0
rnbqr1k1/pp3pp1/2pb1n1p/3p4/3P4/3B1NN1/PPP2PPP/R1BQ1RK1 w - - 0 10,f1e1,0
rnbq2k1/pp3pp1/2pb1n1p/3p4/3P4/3B1NN1/PPP2PPP/R1BQr1K1 w - - 0 11,d1e1,0
rn1q2k1/pp3pp1/2pbbn1p/3p4/3P4/3B1NN1/PPP2PPP/R1B1Q1K1 w - - 1 12,c1e3,0
r2q2k1/pp1n1pp1/2pbbn1p/3p4/3P4/3BBNN1/PPP2PPP/R3Q1K1 w - - 3 13,e1c1,0
r5k1/ppqn1pp1/2pbbn1p/3p4/3P4/3BBNN1/PPP2PPP/R1Q3K1 w - - 5 14,g3f5,0
r5k1/ppqn1pp1/2pb1n1p/3p1b2/3P4/3BBN2/PPP2PPP/R1Q3K1 w - - 0 15,d3f5,0
4r1k1/ppqn1pp1/2pb1n1p/3p1B2/3P4/4BN2/PPP2PPP/R1Q3K1 w - - 1 16,b2b3,0
4r1k1/ppqn1pp1/3b1n1p/2pp1B2/3P4/1P2BN2/P1P2PPP/R1Q3K1 w - - 0 17,c2c3,0
4r1k1/ppqn1pp1/3b1n1p/3p1B2/2pP4/1PP1BN2/P4PPP/R1Q3K1 w - - 0 18,c1c2,0
4r1k1/p1qn1pp1/3b1n1p/1p1p1B2/2pP4/1PP1BN2/P1Q2PPP/R5K1 w - - 0 19,a2a4,0
4r1k1/p1qn1pp1/3b1n1p/3p1B2/PppP4/1PP1BN2/2Q2PPP/R5K1 w - - 0 20,c3b4,0
4r1k1/p1qn1pp1/5n1p/3p1B2/PbpP4/1P2BN2/2Q2PPP/R5K1 w - - 0 21,g2g3,0
4r1k1/p1qn1pp1/5n1p/3p1B2/Pb1P4/1Pp1BNP1/2Q2P1P/R5K1 w - - 0 22,a1c1,0
1n2r1k1/p1q2pp1/5n1p/3p1B2/Pb1P4/1Pp1BNP1/2Q2P1P/2R3K1 w - - 2 23,e3d2,0
1n2r1k1/p1q2pp1/7p/3p1B2/Pb1Pn3/1Pp2NP1/2QB1P1P/2R3K1 w - - 4 24,d2f4,0
1n2r1k1/pq3pp1/7p/3p1B2/Pb1PnB2/1Pp2NP1/2Q2P1P/2R3K1 w - - 6 25,f3e5,0
1n2r1k1/pq3pp1/5n1p/3pNB2/Pb1P1B2/1Pp3P1/2Q2P1P/2R3K1 w - - 8 26,f4e3,0
4r1k1/pq3pp1/2n2n1p/3pNB2/Pb1P4/1Pp1B1P1/2Q2P1P/2R3K1 w - - 10 27,c2d1,0
4r1k1/pq3pp1/5n1p/3pnB2/Pb1P4/1Pp1B1P1/5P1P/2RQ2K1 w - - 0 28,d4e5,0
6k1/pq3pp1/5n1p/3prB2/Pb6/1Pp1B1P1/5P1P/2RQ2K1 w - - 0 29,f5d3,0
6k1/pq3pp1/5n1p/3p4/Pb6/1PpBr1P1/5P1P/2RQ2K1 w - - 0 30,f2e3,0
6k1/p3qpp1/5n1p/3p4/Pb6/1PpBP1P1/7P/2RQ2K1 w - - 1 31,d1f3,0
6k1/p3qp2/5npp/3p4/Pb6/1PpBPQP1/7P/2R3K1 w - - 0 32,h2h3,0
6k1/4qp2/5npp/p2p4/Pb6/1PpBPQPP/8/2R3K1 w - - 0 33,g1g2,0
8/4qpk1/5npp/p2p4/Pb6/1PpBPQPP/6K1/2R5 w - - 2 34,d3b1,0
8/4qpk1/5np1/p2p3p/Pb6/1Pp1PQPP/6K1/1BR5 w - - 0 35,b1d3,0
8/5pk1/4qnp1/p2p3p/Pb6/1PpBPQPP/6K1/2R5 w - - 2 36,f3f4,0
8/5pk1/3bqnp1/p2p3p/P4Q2/1PpBP1PP/6K1/2R5 w - - 4 37,f4d4,0
8/5pk1/4qnp1/p2pb2p/P2Q4/1PpBP1PP/6K1/2R5 w - - 6 38,d4c5,0
8/5pkn/4q1p1/p1Qpb2p/P7/1PpBP1PP/6K1/2R5 w - - 8 39,c1h1,0
8/5pk1/4q1p1/p1Qpb1np/P7/1PpBP1PP/6K1/7R w - - 10 40,c5a5,0
8/5pk1/4qbp1/Q2p2np/P7/1PpBP1PP/6K1/7R w - - 1 41,h3h4,0
8/5pk1/4qbp1/Q2p3p/P3n2P/1PpBP1P1/6K1/7R w - - 1 42,h1f1,0
8/5pk1/4q1p1/Q2p3p/P3n2b/1PpBP1P1/6K1/5R2 w - - 0 43,a5a7,0
8/Q4pk1/4qbp1/3p3p/P3n3/1PpBP1P1/6K1/5R2 w - - 2 44,a4a5,0
8/Q4pk1/4qbp1/P2p4/4n2p/1PpBP1P1/6K1/5R2 w - - 0 45,a5a6,0
8/Q4pk1/P2q1bp1/3p4/4n2p/1PpBP1P1/6K1/5R2 w - - 1 46,f1f4,0
8/Q4pk1/P2q1bp1/3p4/4nR2/1PpBP1Pp/6K1/8 w - - 0 47,g2h2,0
8/Q4pk1/P2q1bp1/2np4/5R2/1PpBP1Pp/7K/8 w - - 2 48,d3c2,0
8/Q4pk1/n2q1bp1/3p4/5R2/1Pp1P1Pp/2B4K/8 w - - 0 49,h2h3,0
8/Q4pk1/n2q1bp1/8/3p1R2/1Pp1P1PK/2B5/8 w - - 0 50,c2g6,0
8/Q4p2/n2q1bk1/8/3p1R2/1Pp1P1PK/8/8 w - - 0 51,f4g4,0
8/Q4p2/n2q2k1/6b1/3p2R1/1Pp1P1PK/8/8 w - - 2 52,a7a8,0
Qn6/5p2/3q2k1/6b1/3p2R1/1Pp1P1PK/8/8 w - - 4 53,a8e4,0
1n6/5p2/3q1k2/6b1/3pQ1R1/1Pp1P1PK/8/8 w - - 6 54,e4f3,0
1n6/4kp2/3q4/6b1/3p2R1/1Pp1PQPK/8/8 w - - 8 55,f3b7,0
8/1Q1nkp2/3q4/6b1/3p2R1/1Pp1P1PK/8/8 w - - 10 56,g4d4,0
8/1Q1nkp2/4q3/6b1/3R4/1Pp1P1PK/8/8 w - - 1 57,h3g2,0
8/1Q1nkp2/4q3/6b1/3R4/1P2P1P1/2p3K1/8 w - - 0 58,b7b4,0
4k3/3n1p2/4q3/6b1/1Q1R4/1P2P1P1/2p3K1/8 w - - 2 59,d4c4,0
4k3/3n1p2/8/3q2b1/1QR5/1P2P1P1/2p3K1/8 w - - 4 60,g2h2,0
4k3/5p2/8/3qn1b1/1QR5/1P2P1P1/2p4K/8 w - - 6 61,c4c2,0
4k3/5p2/8/3qn3/1Q6/1P2b1P1/2R4K/8 w - - 0 62,g3g4,0
4k3/5p2/8/3qn3/1Q4P1/1P6/2R4K/6b1 w - - 1 63,h2g1,0
4k3/5p2/8/4n3/1Q4P1/1P6/2R5/3q2K1 w - - 1 64,g1g2,0
4k3/5p2/8/4n3/1Q4P1/1P6/2q3K1/8 w - - 0 65,g2f1,0
4k3/5p2/8/4n3/1Q4P1/1P6/8/3q1K2 w - - 2 66,b4e1,0
4k3/5p2/8/4n3/6P1/1P3q2/8/4QK2 w - - 4 67,e1f2,0
4k3/5p2/8/4n3/6q1/1P6/5Q2/5K2 w - - 0 68,f2e3,0
4k3/5p2/8/4nq2/8/1P2Q3/8/5K2 w - - 2 69,f1e1,0
4k3/5p2/8/4n3/8/1P2Q3/8/1q2K3 w - - 4 70,e1d2,0
4k3/5p2/8/4n3/8/1P2Q3/1q1K4/8 w - - 6 71,d2e1,0
4k3/8/8/4np2/8/1P2Q3/1q6/4K3 w - - 0 72,e1d1,0
8/5k2/8/4np2/8/1P2Q3/1q6/3K4 w - - 2 73,d1e1,0
8/5k2/8/5p2/6n1/1P2Q3/1q6/4K3 w - - 4 74,e3c5,0
8/8/6k1/2Q2p2/6n1/1P6/1q6/4K3 w - - 6 75,c5d6,0
8/8/3Q4/5p1k/6n1/1P6/1q6/4K3 w - - 8 76,d6f4,0
8/8/8/4qp1k/5Qn1/1P6/8/4K3 w - - 10 77,f4e5,0
8/8/8/4np1k/8/1P6/8/4K3 w - - 0 78,e1d2,0
8/8/8/4n2k/5p2/1P6/3K4/8 w - - 0 79,d2e2,0
8/8/8/4n3/5pk1/1P6/4K3/8 w - - 2 80,e2d2,0
8/8/8/4n3/5p2/1P4k1/3K4/8 w - - 4 81,d2c3,0
8/8/8/4n3/8/1PK2pk1/8/8 w - - 0 82,c3d4,0
8/8/8/4n3/3K1k2/1P3p2/8/8 w - - 2 83,d4c3,0
8/8/8/4n3/5k2/1PK5/5p2/8 w - - 0 84,c3b4,0
8/8/8/4n3/1K3k2/1P6/8/5q2 w - - 0 85,b4a5,0
8/8/8/K3n3/5k2/1P6/6q1/8 w - - 2 86,a5a4,0
8/8/2q5/4n3/K4k2/1P6/8/8 w - - 4 87,a4b4,0
8/8/2q5/4n3/1K6/1P2k3/8/8 w - - 6 88,b4a5,0
8/8/2q5/K7/8/1P1nk3/8/8 w - - 8 89,b3b4,0
8/1q6/8/K7/1P6/3nk3/8/8 w - - 1 90,b4b5,0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e6,1
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d7d5,1
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,g8f6,1
rnbqkb1r/ppp2ppp/4pn2/3P4/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,e6d5,1
rnbqkb1r/ppp2ppp/5n2/3p4/3P4/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 1 5,f8d6,1
rnbqk2r/ppp2ppp/3b1n2/3p4/3P4/2NB1N2/PPP2PPP/R1BQK2R b KQkq - 3 6,e8g8,1
rnbq1rk1/ppp2ppp/3b1n2/3p4/3P4/2NB1N2/PPP2PPP/R1BQ1RK1 b - - 5 7,c7c6,1
rnbq1rk1/pp3ppp/2pb1n2/3p4/3P4/3B1N2/PPP1NPPP/R1BQ1RK1 b - - 1 8,f8e8,1
rnbqr1k1/pp3ppp/2pb1n2/3p4/3P4/3B1NN1/PPP2PPP/R1BQ1RK1 b - - 3 9,h7h6,1
rnbqr1k1/pp3pp1/2pb1n1p/3p4/3P4/3B1NN1/PPP2PPP/R1BQR1K1 b - - 1 10,e8e1,1
rnbq2k1/pp3pp1/2pb1n1p/3p4/3P4/3B1NN1/PPP2PPP/R1B1Q1K1 b - - 0 11,c8e6,1
rn1q2k1/pp3pp1/2pbbn1p/3p4/3P4/3BBNN1/PPP2PPP/R3Q1K1 b - - 2 12,b8d7,1
r2q2k1/pp1n1pp1/2pbbn1p/3p4/3P4/3BBNN1/PPP2PPP/R1Q3K1 b - - 4 13,d8c7,1
r5k1/ppqn1pp1/2pbbn1p/3p1N2/3P4/3BBN2/PPP2PPP/R1Q3K1 b - - 6 14,e6f5,1
r5k1/ppqn1pp1/2pb1n1p/3p1B2/3P4/4BN2/PPP2PPP/R1Q3K1 b - - 0 15,a8e8,1
4r1k1/ppqn1pp1/2pb1n1p/3p1B2/3P4/1P2BN2/P1P2PPP/R1Q3K1 b - - 0 16,c6c5,1
4r1k1/ppqn1pp1/3b1n1p/2pp1B2/3P4/1PP1BN2/P4PPP/R1Q3K1 b - - 0 17,c5c4,1
4r1k1/ppqn1pp1/3b1n1p/3p1B2/2pP4/1PP1BN2/P1Q2PPP/R5K1 b - - 1 18,b7b5,1
4r1k1/p1qn1pp1/3b1n1p/1p1p1B2/P1pP4/1PP1BN2/2Q2PPP/R5K1 b - - 0 19,b5b4,1
4r1k1/p1qn1pp1/3b1n1p/3p1B2/PPpP4/1P2BN2/2Q2PPP/R5K1 b - - 0 20,d6b4,1
4r1k1/p1qn1pp1/5n1p/3p1B2/PbpP4/1P2BNP1/2Q2P1P/R5K1 b - - 0 21,c4c3,1
4r1k1/p1qn1pp1/5n1p/3p1B2/Pb1P4/1Pp1BNP1/2Q2P1P/2R3K1 b - - 1 22,d7b8,1
1n2r1k1/p1q2pp1/5n1p/3p1B2/Pb1P4/1Pp2NP1/2QB1P1P/2R3K1 b - - 3 23,f6e4,1
1n2r1k1/p1q2pp1/7p/3p1B2/Pb1PnB2/1Pp2NP1/2Q2P1P/2R3K1 b - - 5 24,c7b7,1
1n2r1k1/pq3pp1/7p/3pNB2/Pb1PnB2/1Pp3P1/2Q2P1P/2R3K1 b - - 7 25,e4f6,1
1n2r1k1/pq3pp1/5n1p/3pNB2/Pb1P4/1Pp1B1P1/2Q2P1P/2R3K1 b - - 9 26,b8c6,1
4r1k1/pq3pp1/2n2n1p/3pNB2/Pb1P4/1Pp1B1P1/5P1P/2RQ2K1 b - - 11 27,c6e5,1
4r1k1/pq3pp1/5n1p/3pPB2/Pb6/1Pp1B1P1/5P1P/2RQ2K1 b - - 0 28,e8e5,1
6k1/pq3pp1/5n1p/3pr3/Pb6/1PpBB1P1/5P1P/2RQ2K1 b - - 1 29,e5e3,1
6k1/pq3pp1/5n1p/3p4/Pb6/1PpBP1P1/7P/2RQ2K1 b - - 0 30,b7e7,1
6k1/p3qpp1/5n1p/3p4/Pb6/1PpBPQP1/7P/2R3K1 b - - 2 31,g7g6,1
6k1/p3qp2/5npp/3p4/Pb6/1PpBPQPP/8/2R3K1 b - - 0 32,a7a5,1
6k1/4qp2/5npp/p2p4/Pb6/1PpBPQPP/6K1/2R5 b - - 1 33,g8g7,1
8/4qpk1/5npp/p2p4/Pb6/1Pp1PQPP/6K1/1BR5 b - - 3 34,h6h5,1
8/4qpk1/5np1/p2p3p/Pb6/1PpBPQPP/6K1/2R5 b - - 1 35,e7e6,1
8/5pk1/4qnp1/p2p3p/Pb3Q2/1PpBP1PP/6K1/2R5 b - - 3 36,b4d6,1
8/5pk1/3bqnp1/p2p3p/P2Q4/1PpBP1PP/6K1/2R5 b - - 5 37,d6e5,1
8/5pk1/4qnp1/p1Qpb2p/P7/1PpBP1PP/6K1/2R5 b - - 7 38,f6h7,1
8/5pkn/4q1p1/p1Qpb2p/P7/1PpBP1PP/6K1/7R b - - 9 39,h7g5,1
8/5pk1/4q1p1/Q2pb1np/P7/1PpBP1PP/6K1/7R b - - 0 40,e5f6,1
8/5pk1/4qbp1/Q2p2np/P6P/1PpBP1P1/6K1/7R b - - 0 41,g5e4,1
8/5pk1/4qbp1/Q2p3p/P3n2P/1PpBP1P1/6K1/5R2 b - - 2 42,f6h4,1
8/Q4pk1/4q1p1/3p3p/P3n2b/1PpBP1P1/6K1/5R2 b - - 1 43,h4f6,1
8/Q4pk1/4qbp1/P2p3p/4n3/1PpBP1P1/6K1/5R2 b - - 0 44,h5h4,1
8/Q4pk1/P3qbp1/3p4/4n2p/1PpBP1P1/6K1/5R2 b - - 0 45,e6d6,1
8/Q4pk1/P2q1bp1/3p4/4nR1p/1PpBP1P1/6K1/8 b - - 2 46,h4h3,1
8/Q4pk1/P2q1bp1/3p4/4nR2/1PpBP1Pp/7K/8 b - - 1 47,e4c5,1
8/Q4pk1/P2q1bp1/2np4/5R2/1Pp1P1Pp/2B4K/8 b - - 3 48,c5a6,1
8/Q4pk1/n2q1bp1/3p4/5R2/1Pp1P1PK/2B5/8 b - - 0 49,d5d4,1
8/Q4pk1/n2q1bB1/8/3p1R2/1Pp1P1PK/8/8 b - - 0 50,g7g6,1
8/Q4p2/n2q1bk1/8/3p2R1/1Pp1P1PK/8/8 b - - 1 51,f6g5,1
Q7/5p2/n2q2k1/6b1/3p2R1/1Pp1P1PK/8/8 b - - 3 52,a6b8,1
1n6/5p2/3q2k1/6b1/3pQ1R1/1Pp1P1PK/8/8 b - - 5 53,g6f6,1
1n6/5p2/3q1k2/6b1/3p2R1/1Pp1PQPK/8/8 b - - 7 54,f6e7,1
1n6/1Q2kp2/3q4/6b1/3p2R1/1Pp1P1PK/8/8 b - - 9 55,b8d7,1
8/1Q1nkp2/3q4/6b1/3R4/1Pp1P1PK/8/8 b - - 0 56,d6e6,1
8/1Q1nkp2/4q3/6b1/3R4/1Pp1P1P1/6K1/8 b - - 2 57,c3c2,1
8/3nkp2/4q3/6b1/1Q1R4/1P2P1P1/2p3K1/8 b - - 1 58,e7e8,1
4k3/3n1p2/4q3/6b1/1QR5/1P2P1P1/2p3K1/8 b - - 3 59,e6d5,1
4k3/3n1p2/8/3q2b1/1QR5/1P2P1P1/2p4K/8 b - - 5 60,d7e5,1
4k3/5p2/8/3qn1b1/1Q6/1P2P1P1/2R4K/8 b - - 0 61,g5e3,1
4k3/5p2/8/3qn3/1Q4P1/1P2b3/2R4K/8 b - - 0 62,e3g1,1
4k3/5p2/8/3qn3/1Q4P1/1P6/2R5/6K1 b - - 0 63,d5d1,1
4k3/5p2/8/4n3/1Q4P1/1P6/2R3K1/3q4 b - - 2 64,d1c2,1
4k3/5p2/8/4n3/1Q4P1/1P6/2q5/5K2 b - - 1 65,c2d1,1
4k3/5p2/8/4n3/6P1/1P6/8/3qQK2 b - - 3 66,d1f3,1
4k3/5p2/8/4n3/6P1/1P3q2/5Q2/5K2 b - - 5 67,f3g4,1
4k3/5p2/8/4n3/6q1/1P2Q3/8/5K2 b - - 1 68,g4f5,1
4k3/5p2/8/4nq2/8/1P2Q3/8/4K3 b - - 3 69,f5b1,1
4k3/5p2/8/4n3/8/1P2Q3/3K4/1q6 b - - 5 70,b1b2,1
4k3/5p2/8/4n3/8/1P2Q3/1q6/4K3 b - - 7 71,f7f5,1
4k3/8/8/4np2/8/1P2Q3/1q6/3K4 b - - 1 72,e8f7,1
8/5k2/8/4np2/8/1P2Q3/1q6/4K3 b - - 3 73,e5g4,1
8/5k2/8/2Q2p2/6n1/1P6/1q6/4K3 b - - 5 74,f7g6,1
8/8/3Q2k1/5p2/6n1/1P6/1q6/4K3 b - - 7 75,g6h5,1
8/8/8/5p1k/5Qn1/1P6/1q6/4K3 b - - 9 76,b2e5,1
8/8/8/4Qp1k/6n1/1P6/8/4K3 b - - 0 77,g4e5,1
8/8/8/4np1k/8/1P6/3K4/8 b - - 1 78,f5f4,1
8/8/8/4n2k/5p2/1P6/4K3/8 b - - 1 79,h5g4,1
8/8/8/4n3/5pk1/1P6/3K4/8 b - - 3 80,g4g3,1
8/8/8/4n3/5p2/1PK3k1/8/8 b - - 5 81,f4f3,1
8/8/8/4n3/3K4/1P3pk1/8/8 b - - 1 82,g3f4,1
8/8/8/4n3/5k2/1PK2p2/8/8 b - - 3 83,f3f2,1
8/8/8/4n3/1K3k2/1P6/5p2/8 b - - 1 84,f2f1q,1
8/8/8/K3n3/5k2/1P6/8/5q2 b - - 1 85,f1g2,1
8/8/8/4n3/K4k2/1P6/6q1/8 b - - 3 86,g2c6,1
8/8/2q5/4n3/1K3k2/1P6/8/8 b - - 5 87,f4e3,1
8/8/2q5/K3n3/8/1P2k3/8/8 b - - 7 88,e5d3,1
8/8/2q5/K7/1P6/3nk3/8/8 b - - 0 89,c6b7,1
8/1q6/8/KP6/8/3nk3/8/8 b - - 0 90,b7a7,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,1
rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d2d4,1
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,b1c3,1
rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,c3e4,1
rnbqkb1r/pp2pppp/2p2n2/8/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5,e4f6,1
rnbqkb1r/pp3ppp/2p2p2/8/3P4/8/PPP2PPP/R1BQKBNR w KQkq - 0 6,g1f3,1
